"","EarlyInf.rA","EarlyInf.rB","LateInf.rA","LateInf.rB","MiddleInf.rA","MiddleInf.rB","Sporangia0.rA","Sporangia0.rB","Sporangia24.rA","Sporangia24.rB","Sporangia36.rA","Sporangia36.rB","Sporangia48.rA","Sporangia48.rB"
"HMI54_005596-T1",53.3942,60.1391,58.8172,66.2552,78.7548,65.4464,129.276,122.457,69.8399,55.9128,99.949,101.834,90.4926,122.573
"HMI54_005601-T1",2.23997,1.97899,7.50189,2.72847,1.79804,1.55859,4.12182,5.23512,2.84946,9.02262,4.94888,2.90882,7.15454,5.34853
"HMI54_005602-T1",31.0362,29.5117,46.1393,48.0774,26.9756,35.4896,179.96,199.571,61.9944,90.2213,70.2019,75.6365,67.1975,65.8577
"HMI54_005604-T1",283.44,196.592,263.119,231.006,254.299,254.503,470.287,530.312,864.506,1012.72,1554.29,1510.4,1305.93,2457.32
"HMI54_005617-T1",0,0,0,0,0.056278,0,0,0,0,0,0,0,0,0
"HMI54_005621-T1",24.9711,12.7827,13.9924,17.2684,16.3183,18.2308,13.4426,15.4249,17.044,14.3736,13.7163,16.954,11.6064,15.0663
"HMI54_005622-T1",1992.16,1535.75,1185.82,881.04,1558.9,1652.41,1739.02,1678.23,829.707,646.346,1291.08,1307.57,866.307,1156.14
"HMI54_005623-T1",0,0,6.38086,9.78049,0,2.46908,118.424,43.8596,39.2387,36.2249,75.5667,99.8648,84.5896,70.0326
"HMI54_005625-T1",0,0,0,0,0,0,0,0,0,0,0,0,2.30146,0
"HMI54_005626-T1",3.15595,6.41406,11.1027,10.02,11.3334,11.0077,20.173,24.3544,25.2479,30.7275,20.0658,18.1353,18.2402,30.131
"HMI54_005628-T1",6.97833,7.73018,5.90422,8.83715,5.02222,6.23392,18.7986,18.6813,32.451,31.2801,36.0827,36.1811,35.5215,38.3438
"HMI54_005629-T1",0,0.883217,4.59233,0.996145,0.379696,0.404298,4.31921,6.58566,12.1235,15.503,20.389,21.61,21.9063,36.6839
"HMI54_005632-T1",22.8138,18.65,14.4359,14.566,18.3948,16.784,14.2452,16.6768,6.84118,15.0585,17.8036,16.6048,15.2834,25.2751
"HMI54_005634-T1",84.9366,85.8635,58.9606,62.7245,80.3534,75.502,15.8085,17.3336,6.49292,8.99958,9.79586,11.5628,11.4853,14.0432
"HMI54_005635-T1",11.7383,15.9588,19.0912,15.2974,16.3904,15.6943,74.4517,72.6586,21.4542,27.9489,33.3461,29.308,31.181,28.9804
"HMI54_005636-T1",0.393132,0.119545,0,0,0.100945,0,1.02534,2.37551,1.44867,0.82593,3.2785,2.82461,2.82069,2.35058
"HMI54_005637-T1",8.31252,4.60539,14.9433,11.7398,5.03748,4.67908,28.0169,35.1671,175.974,274.515,836.284,741.798,516.011,523.3
"HMI54_005638-T1",56.1956,43.6539,45.6238,38.776,55.3709,48.6309,146.684,141.658,35.4121,53.2284,67.9459,67.5545,51.5268,79.4008
"HMI54_005645-T1",0,0,0,0,0,0,0.555362,0.585721,0,0,0.462547,0,0.278455,1.10581
"HMI54_005649-T1",0,0,0,0,0,0,0,0,0,2.75837e-07,0,1.14673,0,0
"HMI54_005650-T1",33.6071,38.4643,35.8349,32.2807,39.2088,39.7144,137.695,144.122,33.4066,29.1568,47.4057,43.8087,40.5039,41.4755
"HMI54_005652-T1",20.9491,23.924,27.3368,32.0181,22.1114,21.2851,24.7918,32.8285,31.5976,24.31,36.6773,33.6974,23.6453,28.089
"HMI54_005653-T1",20.9563,14.6204,19.0955,16.6064,21.2135,17.3617,35.0093,33.4403,18.5823,22.823,25.6886,28.5739,26.0906,33.0819
"HMI54_005654-T1",8.44796,8.32746,11.7374,13.1914,6.22639,7.42639,21.7958,22.5735,21.4028,26.6314,28.9415,25.3856,24.6562,27.2705
"HMI54_005655-T1",9.45988,17.8516,18.1034,20.8038,16.6533,13.0004,88.2954,89.5438,54.7756,70.7325,59.2652,51.3641,52.5304,56.3618
"HMI54_005658-T1",69.5406,52.2828,95.1713,75.8271,75.7072,70.8705,175.916,182.689,139.707,169.618,148.694,135.714,125.301,120.871
"HMI54_005662-T1",86.5597,92.0078,136.86,118.613,88.7733,81.526,191.375,173.722,141.473,137.583,162.782,176.639,190.087,173.325
"HMI54_005664-T1",8.40128,12.1187,23.3439,23.2678,10.1083,7.59735,47.3431,48.434,44.0451,40.981,37.1519,37.6004,41.9992,38.2504
"HMI54_005670-T1",0,0,0.650316,0.872405,0.220232,0.000785894,1.27875,0.376758,0.118478,0.000762201,0.377787,0.777128,0.26596,0.423752
"HMI54_005674-T1",38.3913,40.3351,50.9971,43.1089,53.4618,56.4694,73.6654,72.234,79.802,78.4619,79.5274,93.1619,65.3903,65.0932
"HMI54_005684-T1",59.5996,165.757,102.327,176.705,129.375,129.353,90.3187,61.0787,130.033,58.6166,114.297,147.466,177.698,192.647
"HMI54_005687-T1",220.394,365.762,1021.2,925.047,239.944,255.831,3292.19,3390.92,2402.5,2977.98,1290.21,1128.94,1963.94,1122.32
"HMI54_005689-T1",174.618,106.313,248.394,253.494,177.591,141.287,214.609,226.949,310.503,205.274,366.277,316.013,321.207,293.002
"HMI54_005690-T1",36.402,25.6236,33.2947,25.9487,24.3483,23.4144,46.0618,37.0294,18.8611,20.5946,38.5937,38.0197,30.2096,71.2188
"HMI54_005692-T1",321.634,261.23,218.259,207.042,265.289,254.138,132.562,155.648,113.185,130.689,135.39,144.954,123.283,159.742
"HMI54_005699-T1",28.6847,30.6376,33.5413,25.4895,28.9974,27.1086,58.6909,70.793,48.683,57.8089,58.6927,64.8892,49.926,60.4316
"HMI54_005700-T1",14.7469,15.3631,14.9647,14.7741,14.9903,11.7209,21.0694,25.264,5.22655,8.48178,7.10617,6.91155,6.57383,8.6069
"HMI54_005736-T1",3.03904,0.545327,4.03849,1.82837,1.85527,1.9511,3.58948,3.60933,3.15696,3.76616,2.55201,2.98439,3.12967,4.05974
"HMI54_005737-T1",28.5697,25.4708,32.2839,33.8462,32.6349,28.89,64.1636,66.7419,35.1382,68.9635,52.4945,48.5947,52.2983,60.2424
"HMI54_005738-T1",0.337582,0.10374,0.627848,0.229045,0,0,0.552291,0.482998,15.6047,18.3014,51.7182,44.5945,34.2367,36.7823
"HMI54_005739-T1",11.5212,6.8846,30.879,19.8868,14.0734,11.376,25.8977,24.9385,55.6298,67.5674,63.2627,64.4338,60.2528,99.4605
"HMI54_005743-T1",14.6704,11.4401,16.0514,14.5005,14.1834,13.9862,14.3839,9.70656,19.444,14.2568,23.3976,19.6548,18.6884,19.238
"HMI54_005756-T1",14.478,14.7231,15.9635,10.4042,16.7796,15.6755,31.0413,27.7276,21.5405,29.2802,36.0489,35.1844,29.7517,54.9152
"HMI54_005757-T1",0,0,10.8207,3.80945,0.807336,2.5509,27.1958,18.9531,75.5383,76.7267,127.493,116.121,107.857,138.016
"HMI54_005758-T1",54.0362,58.0878,210.865,151.086,59.926,47.6237,167.332,168.329,308.434,270.315,340.777,340.202,354.878,438.192
"HMI54_005765-T1",30.0195,38.7603,54.9929,37.9478,45.9377,43.8359,33.0546,37.6458,40.5773,72.3046,83.7805,76.3562,64.1222,63.3227
"HMI54_005770-T1",11.9136,8.9923,11.6931,13.2926,10.4015,10.421,26.6213,31.8593,9.72068,19.7615,18.001,16.8256,15.4649,21.231
"HMI54_005771-T1",0,0,0,0,0.360491,0.127637,0.457733,0.664581,0.466046,0.491621,0.449646,0.534231,0,0.399506
"HMI54_005772-T1",66.9423,50.1067,54.4524,46.2629,61.3388,59.3543,111.544,104.147,48.4103,32.4851,90.6084,83.4731,67.5055,81.5349
"HMI54_005773-T1",67.44,84.1463,86.3311,65.9001,98.9631,105.037,154.482,178.926,102.497,53.0053,125.418,98.2073,90.5562,132.257
"HMI54_005774-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI54_005777-T1",1.39648,0.844589,1.8043,1.17837,0.715259,0.855167,5.72094,4.92388,4.07999,5.96856,17.1328,18.0372,18.9827,18.4272
"HMI54_005779-T1",10.0223,14.3186,22.2559,18.9558,15.6007,19.1546,28.8591,27.1693,38.2463,61.9937,45.9108,56.8837,44.5752,54.8908
"HMI54_005785-T1",1.27686,0.787649,0,0.439259,0.828335,0.351591,2.40179,2.70779,1.08303,0.656493,2.9572,1.59908,1.96192,1.83841
"HMI54_005791-T1",3.78246,5.45599,21.0178,6.20093,4.56758,3.22121,32.6048,46.0853,158.943,144.414,167.451,167.984,151.883,260.245
"HMI54_005792-T1",361.512,239.697,350.737,318.832,307.39,314.241,326.919,368.949,431.802,499.816,529.314,527.892,459.228,530.865
"HMI54_005793-T1",0,0,0,0.183928,0.140119,0,0.354029,0.382579,0,0,1.86545,1.66899,1.13729,0.185925
"HMI54_005798-T1",10.6888,11.8857,18.1772,12.6148,10.8237,16.6296,26.4348,23.9085,24.5622,25.6793,30.3702,32.6987,27.4148,32.688
"HMI54_005799-T1",3.53252,11.0193,28.9383,26.3109,13.5655,17.7363,107.57,97.8993,53.9315,44.0951,54.6546,55.4307,60.1513,51.376
"HMI54_005801-T1",36.7585,30.1115,32.3136,29.6492,33.5466,38.3451,52.2467,52.6273,31.2761,34.2433,48.8825,43.9945,39.837,53.7655
"HMI54_005802-T1",16.4629,16.2015,12.6035,16.4839,17.0526,15.4818,47.5523,55.0498,7.03436,17.1607,20.3393,18.6866,19.8663,30.7648
"HMI54_005804-T1",0,0,0,0,1.04662,2.21097,4.42378,1.29109,1.08801,0,0.516331,0,3.77213,1.84104
"HMI54_005805-T1",0,0,0,0,0.767788,0,0.392886,0.735214,1.31358,0,0.370027,0.923661,0.396054,0.534909
"HMI54_005808-T1",85.4484,54.2322,44.2416,25.5302,62.836,44.6776,72.831,75.9214,56.5037,61.6466,79.8989,86.6118,105.242,158.107
"HMI54_005809-T1",16.1052,19.6559,22.8835,13.3761,22.0721,17.8107,24.9959,22.1887,26.8914,28.8278,49.0371,53.7517,57.3057,79.3455
"HMI54_005810-T1",2.92735,7.2878,12.6281,6.85812,5.67856,3.43824,15.2098,15.1599,93.5552,72.3617,92.143,114.275,93.9598,157.631
"HMI54_005813-T1",79.1552,42.6789,42.8716,36.8624,57.2442,58.5822,34.4092,34.5547,21.396,25.3975,28.1088,27.2936,25.2459,32.0612
"HMI54_005822-T1",11.0955,11.455,8.40271,10.8485,11.8876,12.7498,20.4874,19.2999,24.8148,33.3761,25.6961,32.1919,25.089,48.0561
"HMI54_005831-T1",6.48332,9.62651,60.9415,105.383,19.7783,19.1005,118.062,106.61,34.4855,89.1248,67.1148,64.3824,85.6954,112.479
"HMI54_005832-T1",38.7285,34.7543,29.833,32.5802,34.4911,31.2867,20.2852,24.0747,5.25157,18.1886,12.9962,15.1362,17.6837,24.9309
"HMI54_005833-T1",813.792,554.491,816.453,713.327,667.722,714.057,782.996,865.11,1543.74,1908.92,2812.61,2763.93,2284.27,3938.19
"HMI54_005847-T1",0,0.0874486,0,0.911291,0.0740618,0.536346,1.78422,2.47648,0.736304,0,0.315642,0.628463,0.208088,0.637763
"HMI54_005848-T1",3.88999,4.53493,5.90991,5.64764,5.93358,3.37922,21.2261,21.5998,9.87102,18.2847,14.3773,15.7788,12.003,10.5117
"HMI54_005860-T1",38.9029,31.2182,32.4281,32.4917,27.3282,33.0756,65.8975,73.2313,37.993,48.082,51.9686,50.5308,40.3468,50.2195
"HMI54_005861-T1",16.8178,15.4698,28.2496,25.8243,19.1647,20.7075,29.5212,31.7508,26.9552,39.7238,43.7538,42.8365,35.4578,49.5361
"HMI54_005862-T1",53.7548,29.3607,36.6979,38.5078,37.2278,27.1941,13.9655,7.08882,10.4996,16.4424,17.1785,12.1972,17.3723,18.9515
"HMI54_005863-T1",63.7409,40.2549,73.6275,77.8683,55.1211,47.5611,90.4428,74.6091,135.365,179.203,134.954,145.037,126.892,116.093
"HMI54_005864-T1",5.72238,3.02878,9.17589,7.98174,5.49673,4.65989,8.95067,10.0066,21.4772,22.6905,20.6013,18.7677,20.2864,26.079
"HMI54_005865-T1",19.3649,21.1605,29.6409,31.125,26.2044,26.5081,69.8366,62.8124,50.9877,48.3628,59.6633,56.7751,54.185,63.958
"HMI54_005866-T1",15.3995,27.6234,16.3419,21.8193,28.9813,21.9861,54.8635,56.6614,30.1289,51.3033,52.6379,57.8273,39.3077,58.6808
"HMI54_005871-T1",776.237,438.179,552.643,691.394,622.654,604.639,88.4857,105.281,123.62,97.0191,92.5111,101.777,98.0035,77.3531
"HMI54_005872-T1",4.94877,4.8214,6.1369,4.50229,5.88832,7.0323,12.798,16.1326,13.951,12.5402,13.9962,15.1706,15.7074,15.765
"HMI54_005873-T1",0,0.797456,0,2.61545,0.625952,0,5.32301,4.73871,1.6679,0,2.22024,3.72595,4.97062,1.89988
"HMI54_005874-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI54_005877-T1",17.0973,27.1808,37.0259,31.1411,21.2978,14.4503,21.7664,25.8664,19.1217,37.1195,44.9411,45.4267,42.3547,41.6697
"HMI54_005878-T1",6348.08,5444.76,5051.86,4722.37,5632.57,5768.1,2059.53,2073.31,4292.67,3491.18,6323.02,6902.25,5056.18,5824.89
"HMI54_005880-T1",169.035,139.222,78.2471,64.6361,157.75,149.333,49.4702,48.3591,156.577,185.019,241.185,251.041,217.106,334.656
"HMI54_005881-T1",84.1898,71.733,57.5157,48.6753,86.6841,81.6135,121.711,137.283,60.1094,69.8627,55.9391,61.9294,59.2977,62.1861
"HMI54_005882-T1",57.083,35.0779,47.7601,39.0328,42.6135,35.4179,59.6963,73.4543,59.8462,92.3549,78.6626,76.5428,69.5852,78.7265
"HMI54_005883-T1",40.5906,40.2219,40.7313,40.052,41.5128,45.7633,123.801,141.644,56.3616,58.7213,88.6075,94.6437,79.2838,84.0337
"HMI54_005884-T1",28.7784,19.0689,22.3226,20.845,22.3828,20.0267,36.7516,35.8411,23.6709,20.4996,28.3548,29.3095,25.8864,33.0232
"HMI54_005886-T1",59.788,60.8977,61.5309,46.6038,60.7395,63.4924,86.3912,81.4692,58.3344,57.5418,104.94,105.238,161.959,137.624
"HMI54_005893-T1",8.65713,7.74156,14.5751,12.7178,8.65445,8.33862,103.687,101.41,21.2453,34.1461,28.1992,22.5414,30.0401,26.7071
"HMI54_005896-T1",141.418,114.052,137.754,140.8,137.15,140.411,194.54,197.251,173.632,165.597,268.826,257.786,210.597,244.388
"HMI54_005900-T1",190.552,165.091,223.908,175.947,175.103,188.244,316.254,319.522,307.321,277.316,330.263,346.333,264.792,257.783
"HMI54_005902-T1",13.8321,10.912,14.0109,20.0719,10.5091,22.9036,70.3314,82.9392,6.06026,28.6146,28.1687,28.2254,29.8329,29.2387
"HMI54_005903-T1",26.7003,25.3866,25.9131,24.6232,31.4121,24.1104,88.5959,101.995,28.5131,48.4188,45.0296,39.4352,30.5868,34.3071
"HMI54_005904-T1",104.711,59.4906,63.4827,48.1807,62.9689,83.0055,154.683,176.156,41.5781,45.2194,77.4936,79.12,47.8193,52.5012
"HMI54_005916-T1",71.9803,70.2929,150.419,135.11,68.8538,76.1749,173.038,183.542,204.293,256.095,183.271,180.76,173.899,130.934
"HMI54_005923-T1",28.8998,17.8153,29.1071,24.2051,24.5419,27.9791,71.993,100.044,34.3054,54.4059,53.997,53.8155,47.6767,59.4783
"HMI54_005924-T1",93.4377,116.217,131.371,73.2065,77.8826,101.723,217.751,266.218,223.85,240.967,194.506,220.015,205.903,187.568
"HMI54_005925-T1",4.3939,0,2.78649,3.22263,1.17467,0,2.18954,0,0.937016,0,1.20603,0.445172,0.718312,1.46286
"HMI54_005927-T1",17.9106,17.8615,22.7457,22.8366,18.7,18.7997,49.3599,61.6862,29.002,35.6381,33.9878,34.3633,32.5098,38.2853
"HMI54_005928-T1",6.93828,7.66212,13.8063,11.2802,7.29576,7.77868,12.4279,10.0916,13.3805,22.4189,26.0177,25.3245,17.9381,15.9085
"HMI54_005930-T1",0,1.40713,0,0,0,1.14581,1.30947,5.345,2.25237,0,1.60219,0,2.60339,2.53643
"HMI54_005931-T1",207.741,153.457,133.21,174.396,185.539,176.811,25.1182,29.0034,28.9586,39.2993,35.8901,35.7966,34.076,31.0265
"HMI54_005932-T1",0,11.9963,7.24492,19.7935,7.44837,7.88359,19.1113,27.6578,3.89622,9.26138,17.1042,21.9587,16.8456,15.9573
"HMI54_005934-T1",33.4439,20.5281,31.201,29.0942,29.0004,33.4236,50.3867,56.5144,38.314,68.3258,49.3789,47.4189,44.568,51.4571
"HMI54_005935-T1",36.7964,25.3303,34.9647,31.7376,37.6956,35.3481,41.1102,43.3562,39.2959,41.2765,47.7963,48.1044,50.7744,87.3143
"HMI54_005937-T1",10.6324,8.63369,21.3944,11.111,13.4494,15.3518,36.751,31.3263,18.1751,15.2322,18.4207,18.5317,13.8297,20.0448
"HMI54_005946-T1",110.799,59.1634,71.0608,81.2564,76.0361,79.43,18.3088,19.4334,10.1022,14.474,11.7623,11.7882,11.1128,19.6455
"HMI54_005947-T1",177.766,195.378,255.582,173.998,210.426,203.353,110.331,101.298,263.049,238.065,264.095,243.226,272.973,306.771
"HMI54_005948-T1",217.503,131.603,170.769,164.665,157.028,154.816,113.925,115.326,258.091,280.992,290.088,301.545,279.087,241.524
"HMI54_005952-T1",16.4945,17.7925,36.935,41.331,18.5525,15.9181,225.909,239.236,112.75,162.806,70.9501,77.4113,92.4024,63.4522
"HMI54_005959-T1",98.1705,96.4278,105.778,119.355,95.9548,86.4292,116.08,107.67,121.823,158.703,158.995,167.216,154.271,177.198
"HMI54_005960-T1",76.7204,64.0271,68.1022,119.205,68.8974,48.4249,114.702,127.34,119.977,212.625,171.103,164.242,162.079,206.865
"HMI54_005961-T1",17.8053,19.7674,21.6332,19.2109,17.2146,17.898,18.6471,17.9475,33.4818,40.7907,50.5498,52.2936,47.0783,70.7405
"HMI54_005962-T1",156.587,100.774,167.749,143.456,115.489,135.148,84.2507,108.064,119.121,139.538,137.614,136.85,146.379,127.644
"HMI54_005967-T1",29.2186,23.3698,55.6179,48.5433,29.8294,33.2727,64.1648,73.7554,114.788,107.959,105.789,111.794,121.601,98.5543
"HMI54_005970-T1",17.8958,11.5053,21.4959,17.0334,14.6498,15.5125,40.2166,39.866,27.0366,25.573,36.0352,27.2019,32.6595,34.9415
"HMI54_005971-T1",55.7367,89.8193,47.2651,73.5515,54.2053,52.4952,53.4195,57.0264,35.0862,83.876,48.6073,15.4858,32.3507,41.7039
"HMI54_006011-T1",333.822,282.736,280.699,262.47,324.576,309.856,212.809,237.939,137.897,198.082,364.862,346.93,244.365,337.967
"HMI54_006012-T1",88.3089,93.0211,118.966,114.274,95.383,91.9154,280.4,286.102,100.212,186.771,182.506,189.412,164.576,150.34
"HMI54_006013-T1",0,0.919111,1.21567,2.11638,0.316974,0.51001,9.1566,9.09152,3.48596,2.59039,32.3449,30.6285,95.0402,69.1832
"HMI54_006014-T1",13.088,9.5522,13.4625,14.05,15.8849,8.30589,27.7174,32.305,46.3289,22.1348,35.0739,46.2526,38.7471,33.8594
"HMI54_006017-T1",18.4229,33.0555,20.6209,25.9832,19.2692,18.3655,96.9951,114.603,20.6879,46.3349,53.015,49.4116,50.6445,91.8796
"HMI54_006018-T1",88.8959,62.9535,46.3379,49.4473,69.6123,49.3689,48.0385,65.1145,63.2028,45.2861,47.7128,57.0077,42.4805,38.0418
"HMI54_006019-T1",13.7898,15.3934,13.6112,14.0551,14.8851,13.0612,23.6125,21.9389,25.8315,41.5086,43.2731,43.1488,34.2532,40.8071
"HMI54_006020-T1",0.447679,0,0.167205,0.864924,0.409548,0.762913,1.5719,0.436967,1.26665,6.32399,1.31567,1.48402,0.58877,1.28667
"HMI54_006021-T1",513.315,425.728,427.3,384.162,464.133,494.937,266.396,243.728,545.008,534.452,943.691,1031.59,801.33,1447.21
"HMI54_006027-T1",60.3109,94.3553,123.563,76.251,39.184,41.7139,2.54877,0,3.23608,0,0,1.51608,0,0
"HMI54_006029-T1",1553.03,2595.88,1755.88,2771.33,1506.84,3228.42,3.12248,6.36198,0,0,1.26286,0,0,1.45792
"HMI54_006030-T1",8.47411,8.99992,14.5746,17.0388,7.5681,13.4348,5.99343,6.14714,24.6588,31.7264,19.264,24.8613,24.999,17.3403
"HMI54_006032-T1",12.7459,12.6623,11.4693,8.40382,10.4698,7.45013,50.6638,47.8295,20.4008,22.2165,20.2791,21.2823,18.0435,21.3652
"HMI54_006033-T1",0,0.216732,0,0,0,0,0.811516,0.751499,7.41902,10.1292,11.0165,12.0138,9.86087,10.2927
"HMI54_006034-T1",302.274,203.521,358.125,363.9,224.548,280.729,209.057,209.034,408.894,512.587,480.632,533.745,446.057,374.048
"HMI54_006035-T1",19.4462,15.2417,27.8733,20.5102,17.5348,21.0656,88.1185,87.4033,34.6643,39.0917,39.3794,40.3567,45.3313,46.2868
"HMI54_006041-T1",0,0.861738,6.63133e-09,0.340847,0,0,4.97951,6.87228,0.413694,0.634502,1.60369,3.86629,1.98346,2.73726
"HMI54_006069-T1",10.0688,10.5628,12.0686,11.501,12.314,9.82074,31.6857,33.6379,19.9204,27.8198,29.5946,26.6867,19.3971,21.0491
"HMI54_006071-T1",0,0,0,0,0,0,14.948,15.5244,0,0,0,0,0,0
"HMI54_006072-T1",4.58648,5.48978,3.13218,3.86416,3.73274,6.61681,38.2189,44.4704,16.985,13.5557,13.8462,16.4266,12.7301,20.384
"HMI54_006074-T1",8.33792,3.40677,0,0,0,5.46102,2.7273,1.96496,1.82089,0,0.830642,1.04089,1.89687,2.2039
"HMI54_006078-T1",0.911251,2.35655,7.08509,7.05004,1.17703,4.24653,9.12388,8.45543,26.8893,39.8266,45.6625,44.3454,41.8306,45.6513
"HMI54_006084-T1",0,0,3.61053,0.744319,2.19238,3.53423,18.8661,24.7216,4.54407,2.21283,4.99283,4.18791,8.80918,3.18273
"HMI54_006085-T1",27.2071,19.9708,28.5821,24.6939,20.9904,24.6003,243.645,299.941,62.8384,54.1391,63.4776,59.8946,64.8899,69.1382
"HMI54_006087-T1",1.03603,0.545552,1.62857,2.08838,1.12558,0.772595,10.7108,7.55917,8.46969,13.5152,10.5007,11.845,13.4276,17.2061
"HMI54_006088-T1",39.6702,24.7304,22.3995,24.2091,28.1971,28.0756,30.1946,36.0192,13.6157,27.1107,23.9092,25.1344,23.3533,34.2338
"HMI54_006089-T1",132.192,80.7421,78.4451,77.652,104.002,109.311,41.3775,42.1591,60.4532,75.9574,90.7313,91.6038,81.9874,123.226
"HMI54_006095-T1",9.37327,12.2133,36.5597,40.9036,9.07822,10.6943,18.396,24.3449,22.6166,59.0487,77.5758,74.2262,74.3346,73.636
"HMI54_006103-T1",39.2648,41.2397,41.693,38.8174,42.6484,49.3311,55.0956,51.2045,13.8628,20.7359,21.0599,17.8811,21.8472,18.752
"HMI54_006108-T1",1.99816,2.76815,5.61245,5.57654,3.36987,2.47428,7.83561,9.7731,14.14,22.2044,21.8826,20.8276,23.374,27.2257
"HMI54_006109-T1",0,0.968889,2.38697,4.28354,0.811087,1.50882,5.73177,9.89747,4.30424,7.13752,5.48518,6.78383,6.5874,8.22198
"HMI54_006110-T1",2.02781,0.931067,6.37706,6.7036,0.524207,1.10866,35.4654,41.3479,65.1874,48.0146,107.288,112.444,208.966,231.819
"HMI54_006113-T1",57.9345,46.3832,70.3308,52.7306,62.278,54.3657,163.715,164.066,61.7119,79.8263,93.7062,98.306,72.5706,106.03
"HMI54_006114-T1",37.1907,19.6362,24.334,26.3825,23.0217,21.8227,143.03,174.671,21.0467,31.9137,32.1373,38.0544,31.2744,40.4185
"HMI54_006117-T1",30.7897,25.7133,30.427,39.0599,31.7907,30.1407,31.6322,29.7412,46.8277,50.7389,54.6462,54.4289,55.5369,62.7175
"HMI54_006118-T1",41.9239,47.4442,61.5961,50.1531,42.4843,40.3677,466.029,461.641,82.641,88.1305,101.068,97.3178,134.034,93.1444
"HMI54_006119-T1",0,0.643539,0,0.715222,0.270169,0,1.34919,0.726609,1.01533,2.08104,2.25982,2.20066,2.86414,3.48149
"HMI54_006123-T1",0.34458,0.311094,0.131305,0.349539,0.353764,0.0938468,2.0305,2.62135,2.00635,1.48844,16.3388,15.166,59.9708,40.8237
"HMI54_006128-T1",413.525,336.023,278.714,217.041,397.29,397.663,360.953,393.306,227.852,269.681,559.881,580.592,362.359,659.829
"HMI54_006150-T1",16.7977,9.3326,13.929,17.5811,12.089,12.5949,58.9839,74.7768,20.8555,27.7581,25.4082,23.6854,24.9945,33.1057
"HMI54_006152-T1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HMI54_006156-T1",21.5784,13.5565,14.9019,20.5133,24.7661,18.3167,20.8746,24.5015,11.233,10.1553,13.3775,11.6699,14.7653,21.502
"HMI54_006159-T1",9.36946,7.83962,6.72056,6.52419,7.82148,7.16053,19.8131,19.8316,6.67256,18.5013,13.7814,14.7107,13.0883,19.5267
"HMI54_006160-T1",0.632404,0.190451,0.242383,0.2131,0.162938,0.0861766,1.66572,0.447899,6.98178,2.69865,13.8676,11.7762,9.84229,12.2345
"HMI54_006161-T1",0,0.124834,0,0,0,0,0.173768,0.429268,1.71805,2.24537,2.57754,3.61534,2.01287,2.76273
"HMI54_006164-T1",9.61542,11.9043,20.3818,21.2075,20.2532,17.9404,62.1416,62.6412,24.4579,26.9642,17.8462,17.4949,21.086,20.0965
"HMI54_006166-T1",0,1.05699,0,3.4817,0,2.61626,2.48877,1.99541,2.83518,0,1.57832,1.83038,1.99587,2.41269
"HMI54_006167-T1",14.0482,0,4.1006,4.32224,3.31365,0,4.59183,0,0,11.9534,1.9659,0,0,0
"HMI54_006168-T1",25.6628,25.2981,34.4516,29.9046,29.4008,28.5753,41.0196,34.4448,33.8911,38.1564,45.8495,43.5454,31.9149,36.7134
"HMI54_006172-T1",33.9583,24.0694,23.7773,33.1252,42.4476,31.3789,26.4046,20.904,11.1511,13.8755,20.6654,25.4292,15.7969,20.8627
"HMI54_006173-T1",2.052,0,2.65603,0,0.896333,0,1.49215,2.48082,23.0585,32.5024,62.5464,63.9406,46.6123,39.6402
"HMI54_006181-T1",9.29659,6.87069,8.95705,6.53626,8.03166,6.71918,16.5064,19.1092,12.8201,10.1079,19.003,19.8838,17.4624,18.4091
"HMI54_006201-T1",4.57178,3.24165,4.70337,3.81395,2.42549,3.90697,14.1636,14.1746,4.38468,7.5479,7.32485,8.9412,5.69742,7.16951
"HMI54_006203-T1",15.9893,9.24365,17.4017,13.013,13.5316,13.6603,109.104,142.109,15.0607,33.9287,30.406,27.7443,31.8076,32.8236
"HMI54_006204-T1",30.021,34.7892,44.9185,67.2979,27.9314,43.3598,114.668,126.765,13.6368,81.6991,59.6337,43.2312,55.0288,73.1833
"HMI54_006205-T1",0.667776,0.204386,0,0,0,0.274777,0.109651,0,0.0946953,1.04893,0.553102,0.702167,0.746027,0.577586
"HMI54_006211-T1",0,0,0.391447,0,0,0,2.02468,0.896805,0.111646,0,0.451838,0.958729,0.54543,0.221352
"HMI54_006214-T1",0.65972,0.198803,1.53209,0,0,0.179537,0.774201,0.474986,1.24155,0,11.0863,9.12693,14.3744,14.9973
"HMI54_006215-T1",10.8234,4.76316,15.6861,15.0716,7.84929,8.75345,22.5089,25.7099,38.1922,52.8875,54.2454,53.8927,49.9941,65.2804
"HMI54_006216-T1",40.8991,50.2542,51.9857,65.9262,52.3989,48.454,66.3577,62.2918,69.5411,105.246,86.2966,100.141,100.294,94.4136
"HMI54_006220-T1",34.1645,0,10.6503,0,0,26.6384,15.6631,28.2583,33.5918,62.0261,9.29531,19.1452,10.6661,0
"HMI54_006224-T1",0,10.1529,27.0072,15.0838,24.0074,13.0654,36.0529,56.1479,39.0739,72.2238,65.909,55.3831,72.9676,61.373
